title,company,description,required_skills,category,experience_level,date,channel,message_id
የሥራ ቦታ,ኩባንያ,"#new_vacancy ⬇️[EF Architects and Engineers Consulting PLCVacancy Announcement](https://t.me/shegerjobs)Position: Office Assistance• Req. No: 1• Place of Work: Addis Ababa Head office• Salary: NegotiableHow to ApplyInterested and qualified applicants should submit their CV including Original and nonreturnable copies of Testimonial & Renewed Professional license (for position No. 1,2 and 4 only) in person on 10 calendar days of this vacancy announcement at EF Architects and Engineers Consulting P",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2025-01-22,@shegerjobs,8738
የሥራ ቦታ,scaleHow to ApplyQualified and Interested applican,#new_vacancy ⬇️[Hadero Coffee CompanyVacancy Announcement](https://t.me/shegerjobs)Job Title: Junior Quality Control Officer• Req. No: 2• Salary and benefit: Negotiable based on company scaleHow to ApplyQualified and Interested applicants who meet the above criteria can apply via E-mail: gm@hadero.com or info@hadero.com or submit their non- returnable CV with supporting documents within 6 working days from the date of announcement to Hadero Coffee Company. Human Capital Department; located on Ja,ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2025-01-22,@shegerjobs,8737
የሥራ ቦታ,ኩባንያ,"#new_vacancy ⬇️[ASER Construction PLCVacancy Announcement](https://t.me/shegerjobs)Job Title: Senior Auditor• Qty: 2• Employment Type: For indefinite period• Closing date: 9(nine) working days from the first date of announcement• Salary: Attractive and Negotiable / Road Construction industry experience is Advantageous/How to ApplyInterested applicants who fulfill the above requirements can submit their application with non returnable and Copies of supporting documents (Gergi Emperial, Besides Me",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2025-01-22,@shegerjobs,8736
የሥራ ቦታ,experience is an advantageous❇️Application Deadlin,"#new_vacancy ⬇️[TNT Construction & TradingVacancy Announcement](https://t.me/shegerjobs)Position: Store Keeper• No: 20• Place of Work: Project out of Addis• For position experience in Construction Companies is mandatory.• Salary: NegotiableHow to ApplyInterested qualified applicants are advised to apply in person by attaching their non-returnable application and CV with all credentials in 9(nine) Working days from the date of this announcement; (On Saturdays, our office is open before noon only)",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2025-01-22,@shegerjobs,8735
የሥራ ቦታ,tnt,"#new_vacancy ⬇️**TNT Construction & TradingVacancy Announcement**Position: **Quality Controll**• No: 10• Place of Work: Project out of Addis• For position experience in Construction Companies is mandatory.• Salary: Negotiable**How to Apply**Interested qualified applicants are advised to apply in person by attaching their non-returnable application and CV with all credentials in 9(nine) Working days from the date of this announcement; (On Saturdays, our office is open before noon only).Address: A",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2025-01-22,@shegerjobs,8734
የሥራ ቦታ,tnt,"#new_vacancy ⬇️**TNT Construction & TradingVacancy Announcement**Position: **Site Engineer**• No: 20• Place of Work: Project out of Addis• For position experience in Construction Companies is mandatory.• Salary: Negotiable**How to Apply**Interested qualified applicants are advised to apply in person by attaching their non-returnable application and CV with all credentials in 9(nine) Working days from the date of this announcement; (On Saturdays, our office is open before noon only).Address: Addi",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2025-01-22,@shegerjobs,8733
የሥራ ቦታ,tnt,"#new_vacancy ⬇️TNT Construction & TradingVacancy AnnouncementPosition: Junior Project Equipment Administrator• No: 02• Place of Work: Project out of Addis• For position experience in Construction Companies is mandatory.• Salary: NegotiableHow to ApplyInterested qualified applicants are advised to apply in person by attaching their non-returnable application and CV with all credentials in 9(nine) Working days from the date of this announcement; (On Saturdays, our office is open before noon only).",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2025-01-22,@shegerjobs,8732
የሥራ ቦታ,scale• Work Place: Addis AbabaHow to ApplyInterest,"#new_vacancy AB-HAM Enterprise PLC Vacancy AnnouncementPosition: Senior General Accountant• Term of Employment: Permanent• Salary: As per the Company scale• Work Place: Addis AbabaHow to ApplyInterested applicants who fulfill the above requirement can send their application, CV, and Relevant Credentials within 8 Calendar Days after the first day of this announcement only through the E-mail or P.O.BOX address below.netsanetnow@gmail.com or P. O. Box 6712, Addis Ababa, Ethiopia,Mob: 093047043**Qua",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2024-08-16,@shegerjobs,8711
የሥራ ቦታ,redstarsint,"#new_vacancy Red Stars Holding CompanyVacancy AnnouncementJob Position: Junior Sales Officers• Req. No: 4/four/• Place of work: Holding Company, Bole Road, Addis Ababa • Salary: As per the Company's scale, attractive.• Term of Employment: Permanent.• Deadline: August 22, 2024.How to ApplyInterested Applicants who fulfill the above minimum requirements apply by sending an application, CV, and conditionals via email: vacancy@redstarsint.comFor more information call +251116671803/+251116671145 6 10",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2024-08-16,@shegerjobs,8710
የሥራ ቦታ,gmail,"#new_vacancy Shobole Electro Mechanical Vacancy AnnouncementPosition: Graphic Design and Digital Marketing• Salary: Negotiable• Place of work: Addis Ababa• Deadline for application: 26/08/2024How to ApplyAddress: Addis Ababa, kirkos Sub City, Gazebo Squrare, opposite of Meshualekiya public Health CenterContact Number: +251988334422/+251953577777Email: salesshobole@gmail.com**Qualifications/Skills**• Job experience: 0-1 years• Qualification: Diploma/Bachelor's• Degree and above with a GPA of 3.0 ",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2024-08-16,@shegerjobs,8709
የሥራ ቦታ,gmail,"#new_vacancy Shobole Electro Mechanical Vacancy AnnouncementPosition: Junior Accountant • Gender: Female• Salary: Negotiable• Place of work: Addis Ababa• Deadline for application: 26/08/2024How to ApplyAddress: Addis Ababa, kirkos Sub City, Gazebo Squrare, opposite of Meshualekiya public Health CenterContact Number: +251988334422/+251953577777Email: salesshobole@gmail.com**Qualifications/Skills**• Job experience: 0-1 years• Qualification: Bachelor's Degree and above with a GPA of 3.4 and above• ","excel, word, powerpoint",💻 ቴክኖሎጂ,ጀማሪ,2024-08-16,@shegerjobs,8708
የሥራ ቦታ,gmail,#new_vacancy Amigonian Schools PLCVacancy AnnouncementPositions: Assistant Teachers• Place of Work: Addis Abeba and Sululta• Salary: Attractive How to Apply Interested applicants should submit their CVs and credentials within 15 working days at the SEMEN MAZEGAJA branch office of the Managing Director in person. For more information call 0944029840 /0966215169/0911484725 alternatively you can send your Cv and credentials to afromindsconsultancy@gmail.com**Qualifications/Skills**• Qualifications:,ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2024-08-16,@shegerjobs,8707
የሥራ ቦታ,gmail,#new_vacancy Amigonian Schools PLCVacancy AnnouncementPositions: #Amharic #English #maths #physics #Chemistry #Biology #Geography #History #Economics #ICT #HPE Teachers• Place of Work: Addis Ababa and sululta • Salary: Attractive How to Apply Interested applicants should submit their CVs and credentials within 15 working days at the SEMEN MAZEGAJA branch office of the Managing Director in person. For more information call 0944029840 /0966215169/0911484725 alternatively you can send your Cv and c,ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2024-08-16,@shegerjobs,8706
የሥራ ቦታ,gmail,#new_vacancy Amigonian Schools PLCVacancy AnnouncementPositions: Afaan Oromo Teachers• Place of Work: Addis Ababa and sululta • Salary: Attractive How to Apply Interested applicants should submit their CVs and credentials within 15 working days at the SEMEN MAZEGAJA branch office of the Managing Director in person. For more information call 0944029840 /0966215169/0911484725 alternatively you can send your Cv and credentials to afromindsconsultancy@gmail.com**Qualifications/Skills**• Qualificatio,ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2024-08-16,@shegerjobs,8705
የሥራ ቦታ,gmail,#new_vacancy Amigonian Schools PLCVacancy AnnouncementPositions: School Vice Directors (Female)• Place of Work: Addis Ababa• Salary: Attractive How to Apply Interested applicants should submit their CVs and credentials within 15 working days at the SEMEN MAZEGAJA branch office of the Managing Director in person. For more information call 0944029840 /0966215169/0911484725 alternatively you can send your Cv and credentials to afromindsconsultancy@gmail.com**Qualifications/Skills**• Qualifications:,ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2024-08-16,@shegerjobs,8704
የሥራ ቦታ,gmail,#new_vacancy Amigonian Schools PLCVacancy AnnouncementPositions: School Directors• Place of Work: Addis Ababa• Salary: Attractive How to Apply Interested applicants should submit their CVs and credentials within 15 working days at the SEMEN MAZEGAJA branch office of the Managing Director in person. For more information call 0944029840 /0966215169/0911484725 alternatively you can send your Cv and credentials to afromindsconsultancy@gmail.com**Qualifications/Skills**• Qualifications: MA/ Degree in,ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2024-08-16,@shegerjobs,8703
የሥራ ቦታ,"or company you worked in:2, Job or Position held:3","#new_vacancy TNT Construction and TradingVacancy AnnouncementPosition:Electrician• No: 10• Place of Work: Project Addis Ababa• Experience in Construction Companies is mandatory.• Salary: Negotiable N.B:-It is mandatory for every applicant to summarize his/her work experience using below & send us with his/her documents.1, Name of organization or company you worked in:2, Job or Position held:3, Your duration on the position from-to:How to ApplyInterested qualified applicants are advised to apply ",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2024-08-16,@shegerjobs,8702
የሥራ ቦታ,"or company you worked in:2, Job or Position held:3","#new_vacancy TNT Construction and TradingVacancy AnnouncementPosition: General Foreman• No: 15• Place of Work: Project Addis Ababa• Experience in Construction Companies is mandatory.• Salary: Negotiable N.B:-It is mandatory for every applicant to summarize his/her work experience using below & send us with his/her documents.1, Name of organization or company you worked in:2, Job or Position held:3, Your duration on the position from-to:How to ApplyInterested qualified applicants are advised to a",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2024-08-16,@shegerjobs,8701
የሥራ ቦታ,"or company you worked in:2, Job or Position held:3","#new_vacancy TNT Construction and TradingVacancy AnnouncementPosition: Site Engineer• No: 10• Place of Work: Project Addis Ababa• Experience in Construction Companies is mandatory.• Salary: Negotiable N.B:-It is mandatory for every applicant to summarize his/her work experience using below & send us with his/her documents.1, Name of organization or company you worked in:2, Job or Position held:3, Your duration on the position from-to:How to ApplyInterested qualified applicants are advised to app",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2024-08-16,@shegerjobs,8700
የሥራ ቦታ,"or company you worked in:2, Job or Position held:3","#new_vacancy TNT Construction and TradingVacancy AnnouncementPosition: Project Office Engineer• No: 02• Place of Work: Project Addis Ababa• Experience in Construction Companies is mandatory.• Salary: Negotiable N.B:-It is mandatory for every applicant to summarize his/her work experience using below & send us with his/her documents.1, Name of organization or company you worked in:2, Job or Position held:3, Your duration on the position from-to:How to ApplyInterested qualified applicants are advi",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2024-08-16,@shegerjobs,8699
የሥራ ቦታ,Scale and Attractive• Employment Type: PermanentHo,"#new_vacancy ⬇️Al- Afia Share CompanyVacancy Announcement Position: IT teacher• Qty: 2• Salary: As per the Company Scale and Attractive• Employment Type: PermanentHow to ApplyInterested applicants who meet the above requirements are requested to submit their credentials in person at the company's head office located around Bethel Square (Kolfe-Keranio S/City), SOYAM Building, 5th floor, Reception Desk from August 5, 2024-August 16, 2024, during office hours. Or send your credentials via e-mail a",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2024-08-10,@shegerjobs,8697
የሥራ ቦታ,gmail,"#new_vacancy ⬇️Meftihe Micro finance institution S.CVacancy AnnouncementJob Position: Customer Service Officer - CSO• Place: Branch• No. Req: 10How to Apply Interested and Qualified applicants my submit their application or CV and other credentials in person, with in ten (9) consecutive days from the date of this announcement to; Human Resource Management Office. Meftihe micro finance S.C address Sar bet Square Ethiopia graduate school of theology (EGST) building 2nd floor [www.meftihemicrofinan",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2024-08-10,@shegerjobs,8696
የሥራ ቦታ,Scale and Attractive• Employment Type: PermanentHo,"#new_vacancy ⬇️Al- Afia Share CompanyVacancy Announcement Position: Amharic Teacher , Maths Teacher , English Teacher , affaan Oromo Teacher• Qty: 3• Salary: As per the Company Scale and Attractive• Employment Type: PermanentHow to ApplyInterested applicants who meet the above requirements are requested to submit their credentials in person at the company's head office located around Bethel Square (Kolfe-Keranio S/City), SOYAM Building, 5th floor, Reception Desk from August 6, 2024-August 16, 20",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2024-08-10,@shegerjobs,8695
